dataset,variant,case,check,value,threshold,comparison,source,status
active-a,guarded-log,narrower-float32,direction_0_second_relative_error,,1e-06,<=,audit.ladders.0.second_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_1_estimated_relative_error,,1e-07,<=,audit.ladders.1.estimated_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_1_first_relative_error,,1e-06,<=,audit.ladders.1.first_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_1_second_relative_error,,1e-06,<=,audit.ladders.1.second_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_2_estimated_relative_error,,1e-07,<=,audit.ladders.2.estimated_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_2_first_relative_error,,1e-06,<=,audit.ladders.2.first_relative_error,unavailable
active-a,guarded-log,narrower-float32,direction_2_second_relative_error,,1e-06,<=,audit.ladders.2.second_relative_error,unavailable
active-a,guarded-log,wider-float32,primary_feasible,True,True,==,fit.primary.feasible,pass
active-a,guarded-log,wider-float32,primary_projected_kkt,2.220446049250313e-16,1e-10,<=,fit.primary.projected_kkt,pass
active-a,guarded-log,wider-float32,primary_b_gradient_inf,8.800247953215279e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
active-a,guarded-log,wider-float32,reference_feasible,True,True,==,fit.reference.feasible,pass
active-a,guarded-log,wider-float32,reference_projected_kkt,6.106226635438361e-16,1e-10,<=,fit.reference.projected_kkt,pass
active-a,guarded-log,wider-float32,reference_b_gradient_inf,3.3305956091290787e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
active-a,guarded-log,wider-float32,coefficient_agreement,8.2372451891319e-15,1e-10,<=,fit.scaled_reference_difference,pass
active-a,guarded-log,wider-float32,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
active-a,guarded-log,wider-float32,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
active-a,guarded-log,wider-float32,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
active-a,guarded-log,wider-float32,legacy_local_correction,0.11561598694309762,1e-10,<=,fit.local_correction_inf,fail
active-a,guarded-log,wider-float32,precision_local_correction,0.11561598874655818,1e-10,<=,audit.precision.local_correction_inf,fail
active-a,guarded-log,wider-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
active-a,guarded-log,wider-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
active-a,guarded-log,wider-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
active-a,guarded-log,wider-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
active-a,guarded-log,wider-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
active-a,guarded-log,wider-float32,precision_projected_kkt,2.990589196e-119,1e-10,<=,audit.precision.projected_kkt,pass
active-a,guarded-log,wider-float32,precision_b_gradient_inf,7.797977098369989e-18,1e-12,<=,audit.precision.b_gradient,pass
active-a,guarded-log,wider-float32,direction_0_estimated_relative_error,,1e-07,<=,audit.ladders.0.estimated_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_0_first_relative_error,,1e-06,<=,audit.ladders.0.first_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_0_second_relative_error,,1e-06,<=,audit.ladders.0.second_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_1_estimated_relative_error,,1e-07,<=,audit.ladders.1.estimated_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_1_first_relative_error,,1e-06,<=,audit.ladders.1.first_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_1_second_relative_error,,1e-06,<=,audit.ladders.1.second_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_2_estimated_relative_error,,1e-07,<=,audit.ladders.2.estimated_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_2_first_relative_error,,1e-06,<=,audit.ladders.2.first_relative_error,unavailable
active-a,guarded-log,wider-float32,direction_2_second_relative_error,,1e-06,<=,audit.ladders.2.second_relative_error,unavailable
active-a,guarded-log,mixed-float32,primary_feasible,True,True,==,fit.primary.feasible,pass
active-a,guarded-log,mixed-float32,primary_projected_kkt,2.220446049250313e-16,1e-10,<=,fit.primary.projected_kkt,pass
active-a,guarded-log,mixed-float32,primary_b_gradient_inf,9.223430581097736e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
active-a,guarded-log,mixed-float32,reference_feasible,True,True,==,fit.reference.feasible,pass
active-a,guarded-log,mixed-float32,reference_projected_kkt,1.3253287356462806e-15,1e-10,<=,fit.reference.projected_kkt,pass
active-a,guarded-log,mixed-float32,reference_b_gradient_inf,2.4464979111259323e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
active-a,guarded-log,mixed-float32,coefficient_agreement,1.2103691066314131e-14,1e-10,<=,fit.scaled_reference_difference,pass
active-a,guarded-log,mixed-float32,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
active-a,guarded-log,mixed-float32,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
active-a,guarded-log,mixed-float32,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
active-a,guarded-log,mixed-float32,legacy_local_correction,0.1746680270426127,1e-10,<=,fit.local_correction_inf,fail
active-a,guarded-log,mixed-float32,precision_local_correction,0.1746680332205501,1e-10,<=,audit.precision.local_correction_inf,fail
active-a,guarded-log,mixed-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
active-a,guarded-log,mixed-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
active-a,guarded-log,mixed-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
active-a,guarded-log,mixed-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
active-a,guarded-log,mixed-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
active-a,guarded-log,mixed-float32,precision_projected_kkt,3.011535805e-119,1e-10,<=,audit.precision.projected_kkt,pass
active-a,guarded-log,mixed-float32,precision_b_gradient_inf,9.74911927080028e-18,1e-12,<=,audit.precision.b_gradient,pass
active-a,guarded-log,mixed-float32,direction_0_estimated_relative_error,,1e-07,<=,audit.ladders.0.estimated_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_0_first_relative_error,,1e-06,<=,audit.ladders.0.first_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_0_second_relative_error,,1e-06,<=,audit.ladders.0.second_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_1_estimated_relative_error,,1e-07,<=,audit.ladders.1.estimated_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_1_first_relative_error,,1e-06,<=,audit.ladders.1.first_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_1_second_relative_error,,1e-06,<=,audit.ladders.1.second_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_2_estimated_relative_error,,1e-07,<=,audit.ladders.2.estimated_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_2_first_relative_error,,1e-06,<=,audit.ladders.2.first_relative_error,unavailable
active-a,guarded-log,mixed-float32,direction_2_second_relative_error,,1e-06,<=,audit.ladders.2.second_relative_error,unavailable
zero-signal,legacy,first-stage-double,primary_feasible,True,True,==,fit.primary.feasible,pass
zero-signal,legacy,first-stage-double,primary_projected_kkt,2.498001805406602e-16,1e-10,<=,fit.primary.projected_kkt,pass
zero-signal,legacy,first-stage-double,primary_b_gradient_inf,7.048806696829339e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
zero-signal,legacy,first-stage-double,reference_feasible,True,True,==,fit.reference.feasible,pass
zero-signal,legacy,first-stage-double,reference_projected_kkt,1.4432899320127035e-15,1e-10,<=,fit.reference.projected_kkt,pass
zero-signal,legacy,first-stage-double,reference_b_gradient_inf,2.989639144365884e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
zero-signal,legacy,first-stage-double,coefficient_agreement,3.933361572957685e-15,1e-10,<=,fit.scaled_reference_difference,pass
zero-signal,legacy,first-stage-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
zero-signal,legacy,first-stage-double,width_spectrum_rank,11,12,==,fit.width_spectrum.rank,fail
zero-signal,legacy,first-stage-double,profile_jacobian_spectrum_rank,11,12,==,fit.profile_jacobian_spectrum.rank,fail
zero-signal,legacy,first-stage-double,legacy_local_correction,1.9376179864607319e-16,1e-10,<=,fit.local_correction_inf,pass
zero-signal,legacy,first-stage-double,direction_0_estimated_relative_error,,1e-07,<=,audit.ladders.0.estimated_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_0_first_relative_error,,1e-06,<=,audit.ladders.0.first_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_0_second_relative_error,,1e-06,<=,audit.ladders.0.second_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_1_estimated_relative_error,,1e-07,<=,audit.ladders.1.estimated_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_1_first_relative_error,,1e-06,<=,audit.ladders.1.first_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_1_second_relative_error,,1e-06,<=,audit.ladders.1.second_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_2_estimated_relative_error,,1e-07,<=,audit.ladders.2.estimated_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_2_first_relative_error,,1e-06,<=,audit.ladders.2.first_relative_error,unavailable
zero-signal,legacy,first-stage-double,direction_2_second_relative_error,,1e-06,<=,audit.ladders.2.second_relative_error,unavailable
zero-signal,legacy,narrower-double,primary_feasible,True,True,==,fit.primary.feasible,pass
zero-signal,legacy,narrower-double,primary_projected_kkt,2.636779683484747e-16,1e-10,<=,fit.primary.projected_kkt,pass
zero-signal,legacy,narrower-double,primary_b_gradient_inf,7.12846604152211e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
zero-signal,legacy,narrower-double,reference_feasible,True,True,==,fit.reference.feasible,pass
zero-signal,legacy,narrower-double,reference_projected_kkt,1.304512053934559e-15,1e-10,<=,fit.reference.projected_kkt,pass
zero-signal,legacy,narrower-double,reference_b_gradient_inf,2.7941420730395926e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
zero-signal,legacy,narrower-double,coefficient_agreement,8.266361968541866e-15,1e-10,<=,fit.scaled_reference_difference,pass
zero-signal,legacy,narrower-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
zero-signal,legacy,narrower-double,width_spectrum_rank,11,12,==,fit.width_spectrum.rank,fail
zero-signal,legacy,narrower-double,profile_jacobian_spectrum_rank,11,12,==,fit.profile_jacobian_spectrum.rank,fail
zero-signal,legacy,narrower-double,legacy_local_correction,1.365247592688921e-16,1e-10,<=,fit.local_correction_inf,pass
zero-signal,legacy,narrower-double,direction_0_estimated_relative_error,,1e-07,<=,audit.ladders.0.estimated_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_0_first_relative_error,,1e-06,<=,audit.ladders.0.first_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_0_second_relative_error,,1e-06,<=,audit.ladders.0.second_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_1_estimated_relative_error,,1e-07,<=,audit.ladders.1.estimated_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_1_first_relative_error,,1e-06,<=,audit.ladders.1.first_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_1_second_relative_error,,1e-06,<=,audit.ladders.1.second_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_2_estimated_relative_error,,1e-07,<=,audit.ladders.2.estimated_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_2_first_relative_error,,1e-06,<=,audit.ladders.2.first_relative_error,unavailable
zero-signal,legacy,narrower-double,direction_2_second_relative_error,,1e-06,<=,audit.ladders.2.second_relative_error,unavailable
zero-signal,legacy,wider-double,primary_feasible,True,True,==,fit.primary.feasible,pass
zero-signal,legacy,wider-double,primary_projected_kkt,2.498001805406602e-16,1e-10,<=,fit.primary.projected_kkt,pass
zero-signal,legacy,wider-double,primary_b_gradient_inf,8.016399476260217e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
zero-signal,legacy,wider-double,reference_feasible,True,True,==,fit.reference.feasible,pass
zero-signal,legacy,wider-double,reference_projected_kkt,1.1102230246251565e-15,1e-10,<=,fit.reference.projected_kkt,pass
